label,pattern,attr,replace
odonata,Caconeura finisterrae,lower,Nososticta finisterrae
odonata,Nososticta finisterrae,lower,Nososticta finisterrae
odonata,Nososticta flavipennis,lower,
odonata,Alloneura flavipennis,lower,Nososticta flavipennis
odonata,Nososticta fonticola,lower,
odonata,Notoneura fonticola,lower,Nososticta fonticola
odonata,Nososticta fraterna,lower,
odonata,Notoneura fraterna,lower,Nososticta fraterna
odonata,Nososticta halmahera,lower,
odonata,Nososticta hiroakii,lower,
odonata,Nososticta impercepta,lower,
odonata,Nososticta insignis,lower,
odonata,Alloneura insignis,lower,Nososticta insignis
odonata,Alloneura fruhstorferi,lower,Nososticta insignis
odonata,Nososticta interrupta,lower,
odonata,Nososticta irene,lower,
odonata,Notoneura irene,lower,Nososticta irene
odonata,Nososticta kaizei,lower,
odonata,Nososticta kalumburu,lower,
odonata,Nososticta koolpinyah,lower,
odonata,Nososticta koongarra,lower,
odonata,Nososticta liveringa,lower,
odonata,Nososticta longicauda,lower,
odonata,Nososticta makrodon,lower,
odonata,Nososticta manuscola,lower,
odonata,Nososticta marina,lower,
odonata,Caconeura marina,lower,Nososticta marina
odonata,Nososticta megantereon,lower,
odonata,Nososticta melanoxantha,lower,
odonata,Notoneura melanoxantha,lower,Nososticta melanoxantha
odonata,Nososticta moginae,lower,
odonata,Nososticta moluccensis,lower,
odonata,Alloneura moluccensis,lower,Nososticta moluccensis
odonata,Nososticta mouldsi,lower,
odonata,Nososticta nancowra,lower,
odonata,Nososticta nicobarica,lower,
odonata,Nososticta nigrifrons,lower,
odonata,Caconeura nigrifrons,lower,Nososticta nigrifrons
odonata,Notoneura lorentzi,lower,Nososticta nigrifrons
odonata,Nososticta nigrofasciata,lower,
odonata,Notoneura nigrofasciata,lower,Nososticta nigrofasciata
odonata,Nososticta oculata,lower,
odonata,Nososticta ovimacula,lower,
odonata,Nososticta paraconifera,lower,
odonata,Nososticta parafonticola,lower,
odonata,Nososticta phoenissa,lower,
odonata,Caconeura phoenissa,lower,Nososticta phoenissa
odonata,Nososticta pilbara,lower,
odonata,Nososticta plagiata,lower,
odonata,Alloneura plagiata,lower,Nososticta plagiata
odonata,Caconeura xanthomelaena,lower,Nososticta plagiata
odonata,Nososticta plagioxantha,lower,
odonata,Notoneura plagioxantha,lower,Nososticta plagioxantha
odonata,Nososticta pseudexul,lower,
odonata,Caconeura pseudexul,lower,Nososticta pseudexul
odonata,Nososticta purari,lower,
odonata,Nososticta pyroprocta,lower,
odonata,Notoneura pyroprocta,lower,Nososticta pyroprocta
odonata,Nososticta rangifera,lower,
odonata,Notoneura rangifera,lower,Nososticta rangifera
odonata,Nososticta rosea,lower,
odonata,Caconeura rosea,lower,Nososticta rosea
odonata,Notoneura cruentata,lower,Nososticta rosea
odonata,Nososticta rufipes,lower,
odonata,Nososticta salomonis,lower,
odonata,Alloneura salomonis,lower,Nososticta salomonis
odonata,Nososticta selysi,lower,
odonata,Caconeura selysi,lower,Nososticta selysi
odonata,Nososticta silvicola,lower,
odonata,Notoneura silvicola,lower,Nososticta silvicola
odonata,Nososticta smilodon,lower,
odonata,Nososticta solida,lower,
odonata,Nososticta solitaria,lower,
odonata,Alloneura solitaria,lower,Nososticta solitaria
odonata,Nososticta taracumbi,lower,
odonata,Nososticta thalassina,lower,
odonata,Notoneura thalassina,lower,Nososticta thalassina
odonata,Nososticta tricolorata,lower,
odonata,Nososticta truncata,lower,
odonata,Nososticta wallacii,lower,
odonata,Notoneura wallacii,lower,Nososticta wallacii
odonata,Nososticta xanthe,lower,
odonata,Notoneura xanthe,lower,Nososticta xanthe
odonata,Onychargia atrocyana,lower,
odonata,Onychargia vittigera,lower,Onychargia atrocyana
odonata,Onychargia priydak,lower,
odonata,Palaiargia alcedo,lower,
odonata,Palaiargia arses,lower,
odonata,Palaiargia benkeni,lower,
odonata,Palaiargia carnifex,lower,
odonata,Palaiargia ceyx,lower,
odonata,Palaiargia charmosyna,lower,
odonata,Palaiargia clarillii,lower,
odonata,Palaiargia eclecta,lower,
odonata,Palaiargia eos,lower,
odonata,Palaiargia ernstmayri,lower,
odonata,Palaiargia halcyon,lower,
odonata,Palaiargia humida,lower,
odonata,Palaiargia melidora,lower,
odonata,Palaiargia micropsitta,lower,
odonata,Palaiargia myzomela,lower,
odonata,Palaiargia nasiterna,lower,
odonata,Palaiargia obiensis,lower,
odonata,Palaiargia optata,lower,
odonata,Argia optata,lower,Palaiargia optata
odonata,Palaiargia perimecosoma,lower,
odonata,Palaiargia quandti,lower,
odonata,Palaiargia rubropunctata,lower,
odonata,Onychargia rubropunctata,lower,Palaiargia rubropunctata
odonata,"Syn Onychargia? flavovittata Selys, 1878",lower,Palaiargia rubropunctata
odonata,Palaiargia stellata,lower,
odonata,Onychargia stellata,lower,Palaiargia stellata
odonata,Palaiargia susannae,lower,
odonata,Palaiargia tanysiptera,lower,
odonata,Palaiargia traunae,lower,
odonata,Palaiargia tydecksjuerging,lower,
odonata,Papuargia brevistigma,lower,
odonata,Papuargia stueberi,lower,
odonata,Papuargia stueberi,lower,Papuargia stueberi
odonata,Paracnemis alluaudi,lower,
odonata,Ciliagrion madagascariense,lower,Paracnemis alluaudi
odonata,Paracnemis secundaris,lower,
odonata,Metacnemis secundaris,lower,Paracnemis secundaris
odonata,Paramecocnemis eos,lower,
odonata,Paramecocnemis erythrostigma,lower,
odonata,Paramecocnemis similis,lower,
odonata,Paramecocnemis spinosa,lower,
odonata,Paramecocnemis stilla,lower,
odonata,Phylloneura westermanni,lower,
odonata,Alloneura westermanni,lower,Phylloneura westermanni
odonata,Platycnemis acutipennis,lower,
odonata,Platycnemis diversa,lower,Platycnemis acutipennis
odonata,Platycnemis algira,lower,Platycnemis acutipennis
odonata,Platycnemis dealbata,lower,
odonata,Platycnemis syriaca,lower,Platycnemis dealbata
odonata,Platycnemis echigoana,lower,
odonata,Platycnemis foliacea,lower,
odonata,Platycnemis foliacea,lower,Platycnemis foliacea
odonata,Platycnemis foliosa,lower,
odonata,Platycnemis kervillei,lower,
odonata,Psilocnemis kervillei,lower,Platycnemis kervillei
odonata,Platycnemis latipes,lower,
odonata,Platycnemis mauriciana,lower,Platycnemis latipes
odonata,Platycnemis oedipus,lower,
odonata,Agrion oedipus,lower,Platycnemis oedipus
odonata,Platycnemis pennipes,lower,
odonata,Libellula pennipes,lower,Platycnemis pennipes
odonata,Libellula albidella,lower,Platycnemis pennipes
odonata,Agrion platypoda,lower,Platycnemis pennipes
odonata,Agrion lacteum,lower,Platycnemis pennipes
odonata,Puella nitidula,lower,Platycnemis pennipes
odonata,Platycnemis phasmovolans,lower,
odonata,Platycnemis phyllopoda,lower,
odonata,Platycnemis ulmifolia,lower,Platycnemis phyllopoda
odonata,Platycnemis hummeli,lower,Platycnemis phyllopoda
odonata,Platycnemis pierrati,lower,
odonata,Copera pierrati,lower,Platycnemis pierrati
odonata,Platycnemis subdilatata,lower,
odonata,Prodasineura abbreviata,lower,
odonata,Prodasineura auricolor,lower,
odonata,Caconeura dorsalis,lower,Prodasineura auricolor
odonata,Prodasineura autumnalis,lower,
odonata,Caconeura autumnalis,lower,Prodasineura autumnalis
odonata,Prodasineura corvina,lower,Prodasineura autumnalis
odonata,Indoneura dolorosa,lower,Prodasineura autumnalis
odonata,Caconeura autumanalis,lower,Prodasineura autumnalis
odonata,Prodasineura bolavenensis,lower,
odonata,Prodasineura coerulescens,lower,
odonata,Caconeura coerulescens,lower,Prodasineura coerulescens
odonata,Prodasineura collaris,lower,
odonata,Alloneura collaris,lower,Prodasineura collaris
odonata,Alloneura dohrni,lower,Prodasineura collaris
odonata,Prodasineura croconota,lower,
odonata,Disparoneura croconota,lower,Prodasineura croconota
odonata,Prodasineura delicatula,lower,
odonata,Caconeura delicatula,lower,Prodasineura delicatula
odonata,Prodasineura doisuthepensis,lower,
odonata,Prodasineura dorsalis,lower,
odonata,Alloneura dorsalis,lower,Prodasineura dorsalis
odonata,Prodasineura flammula,lower,
odonata,Prodasineura fujianensis,lower,
odonata,Prodasineura huai,lower,Prodasineura fujianensis
odonata,Prodasineura gracillima,lower,
odonata,Alloneura gracillima,lower,Prodasineura gracillima
odonata,Prodasineura haematosoma,lower,
odonata,Prodasineura hanzhongensis,lower,
odonata,Prodasineura hoffmanni,lower,
odonata,Prodasineura hosei,lower,
odonata,Disparoneura hosei,lower,Prodasineura hosei
odonata,Prodasineura hyperythra,lower,
odonata,Alloneura hyperythra,lower,Prodasineura hyperythra
odonata,Disparoneura moultoni,lower,Prodasineura hyperythra
odonata,Prodasineura integra,lower,
odonata,Alloneura integra,lower,Prodasineura integra
odonata,Alloneura obsoleta,lower,Prodasineura integra
odonata,Prodasineura interrupta,lower,
odonata,Alloneura interrupta,lower,Prodasineura interrupta
odonata,Prodasineura kong,lower,
odonata,Prodasineura laidlawii,lower,
odonata,Disparoneura laidlawii,lower,Prodasineura laidlawii
odonata,Prodasineura lancastrei,lower,
odonata,Prodasineura lansbergei,lower,
odonata,Alloneura lansbergei,lower,Prodasineura lansbergei
odonata,Prodasineura longjingensis,lower,
odonata,Caconeura longjingensis,lower,Prodasineura longjingensis
odonata,Prodasineura nigra,lower,
odonata,Caconeura nigra,lower,Prodasineura nigra
odonata,Prodasineura notostigma,lower,
odonata,Alloneura notostigma,lower,Prodasineura notostigma
odonata,Prodasineura odoneli,lower,
odonata,Caconeura odoneli,lower,Prodasineura odoneli
odonata,Prodasineura palawana,lower,
odonata,Prodasineura peramoena,lower,
odonata,Disparoneura peramoena,lower,Prodasineura peramoena
odonata,Prodasineura poncei,lower,
odonata,Prodasineura quadristigma,lower,
odonata,Prodasineura sita,lower,
odonata,Disparoneura sita,lower,Prodasineura sita
odonata,Caconeura canningi,lower,Prodasineura sita
odonata,Prodasineura tenebricosa,lower,
odonata,Prodasineura theebawi,lower,
odonata,Caconeura theebawi,lower,Prodasineura theebawi
odonata,Prodasineura verticalis,lower,
odonata,Alloneura verticalis,lower,Prodasineura verticalis
odonata,Alloneura humeralis,lower,Prodasineura verticalis
odonata,Disparoneura delia,lower,Prodasineura verticalis
odonata,Disparoneura arba,lower,Prodasineura verticalis
odonata,Caconeura annandalei,lower,Prodasineura verticalis
odonata,Caconeura karnyi,lower,Prodasineura verticalis
odonata,Prodasineura yulan,lower,
odonata,Proplatycnemis agrioides,lower,
odonata,Platycnemis agrioides,lower,Proplatycnemis agrioides
odonata,Proplatycnemis alatipes,lower,
odonata,Psilocnemis alatipes,lower,Proplatycnemis alatipes
odonata,Proplatycnemis aurantipes,lower,
odonata,Platycnemis aurantipes,lower,Proplatycnemis aurantipes
odonata,Proplatycnemis hova,lower,
odonata,Platycnemis hova,lower,Proplatycnemis hova
odonata,Proplatycnemis longiventris,lower,
odonata,Platycnemis longiventris,lower,Proplatycnemis longiventris
odonata,Proplatycnemis malgassica,lower,
odonata,Platycnemis malgassica,lower,Proplatycnemis malgassica
odonata,Proplatycnemis melana,lower,
odonata,Platycnemis melanus,lower,Proplatycnemis melana
odonata,Proplatycnemis pallidus,lower,
odonata,Platycnemis pallidus,lower,Proplatycnemis pallidus
odonata,Proplatycnemis pembipes,lower,
odonata,Platycnemis pembipes,lower,Proplatycnemis pembipes
odonata,Proplatycnemis protostictoides,lower,
odonata,Platycnemis protostictoides,lower,Proplatycnemis protostictoides
odonata,Proplatycnemis pseudalatipes,lower,
odonata,Platycnemis pseudalatipes,lower,Proplatycnemis pseudalatipes
odonata,Proplatycnemis sanguinipes,lower,
odonata,Platycnemis sanguinipes,lower,Proplatycnemis sanguinipes
odonata,Pseudocopera annulata,lower,
odonata,Psilocnemis annulata,lower,Pseudocopera annulata
odonata,Psilocnemis subannulata,lower,Pseudocopera annulata
odonata,Platycnemis bilineata,lower,Pseudocopera annulata
odonata,Pseudocopera arachnoides,lower,Pseudocopera annulata
odonata,Pseudocopera ciliata,lower,
odonata,Psilocnemis ciliata,lower,Pseudocopera ciliata
odonata,Pseudocopera trotteri,lower,Pseudocopera ciliata
odonata,Pseudocopera superplatypes,lower,
odonata,Copera superplatypes,lower,Pseudocopera superplatypes
odonata,Pseudocopera tokyoensis,lower,
odonata,Copera tokyoensis,lower,Pseudocopera tokyoensis
odonata,Denticnemis bicolor,lower,Pseudocopera tokyoensis
odonata,Rhyacocnemis gassmanni,lower,
odonata,Rhyacocnemis leonorae,lower,
odonata,Idiocnemis leonorae,lower,Rhyacocnemis leonorae
odonata,Rhyacocnemis prothoracica,lower,
odonata,Rhyacocnemis sufficiens,lower,
odonata,Risiocnemis appendiculata,lower,
odonata,Hypocnemis appendiculata,lower,Risiocnemis appendiculata
odonata,Risiocnemis arator,lower,
odonata,Risiocnemis asahinai,lower,
odonata,Risiocnemis confusa,lower,
odonata,Risiocnemis corbeti,lower,
odonata,Risiocnemis elegans,lower,
odonata,Risiocnemis erythrura,lower,
odonata,Hypocnemis erythrura,lower,Risiocnemis erythrura
odonata,Risiocnemis gracilis,lower,
odonata,Risiocnemis hamalaineni,lower,
odonata,Risiocnemis kiautai,lower,
odonata,Risiocnemis laguna,lower,
odonata,Risiocnemis moroensis,lower,
odonata,Risiocnemis praeusta,lower,
odonata,Risiocnemis pulchra,lower,
odonata,Risiocnemis rolandmuelleri,lower,
odonata,Risiocnemis seidenschwarzi,lower,
odonata,Risiocnemis serrata,lower,
odonata,Hypocnemis serrata,lower,Risiocnemis serrata
odonata,Hypocnemis cornuta,lower,Risiocnemis serrata
odonata,Risiocnemis varians,lower,
odonata,Salomocnemis gerdae,lower,
odonata,Spesbona angusta,lower,
odonata,Metacnemis angusta,lower,Spesbona angusta
odonata,Stenocnemis pachystigma,lower,
odonata,Allocnemis pachystigma,lower,Stenocnemis pachystigma
odonata,Torrenticnemis filicornis,lower,
odonata,Torrenticnemis filicornis,lower,
odonata,Acanthagrion abunae,lower,
odonata,Acanthagrion adustum,lower,
odonata,Acanthagrion aepiolum,lower,
odonata,Acanthagrion amazonicum,lower,
odonata,Acanthagrion apicale,lower,
odonata,Acanthagrion chicomendesi,lower,Acanthagrion apicale
odonata,Acanthagrion ascendens,lower,
odonata,Acanthagrion luteum,lower,Acanthagrion ascendens
odonata,Acanthagrion chacoense,lower,
odonata,Acanthagrion chararum,lower,
odonata,Acanthagrion cuyabae,lower,
odonata,Acanthagrion cuyabae,lower,Acanthagrion cuyabae
odonata,Acanthagrion cuyabae,lower,Acanthagrion cuyabae
odonata,Acanthagrion viridescens,lower,Acanthagrion cuyabae
odonata,Acanthagrion leonardi,lower,Acanthagrion cuyabae
odonata,Acanthagrion descendens,lower,
odonata,Acanthagrion dichrostigma,lower,
odonata,Acanthagrion egleri,lower,
odonata,Acanthagrion flaviae,lower,
odonata,Acanthagrion floridense,lower,
odonata,Acanthagrion peruvianum,lower,Acanthagrion floridense
odonata,Acanthagrion fluviatile,lower,
odonata,Oxyagrion fluviatile,lower,Acanthagrion fluviatile
odonata,Acanthagrion franciscoi,lower,
odonata,Acanthagrion gracile,lower,
odonata,Agrion gracile,lower,Acanthagrion gracile
odonata,Acanthagrion gracile,lower,Acanthagrion gracile
odonata,Acanthagrion minarum,lower,Acanthagrion gracile
odonata,Acanthagrion gracile,lower,Acanthagrion gracile
odonata,Acanthagrion hildegarda,lower,
odonata,Acanthagrion indefensum,lower,
odonata,Acanthagrion inexpectum,lower,
odonata,Acanthagrion jessei,lower,
odonata,Acanthagrion kaori,lower,
odonata,Acanthagrion kennedii,lower,
odonata,Acanthagrion lancea,lower,
odonata,Acanthagrion latapistylum,lower,
odonata,Acanthagrion longispinosum,lower,
odonata,Acanthagrion marinae,lower,
odonata,Acanthagrion minutum,lower,
odonata,Acanthagrion obsoletum,lower,
odonata,Myagrion obsoletum,lower,Acanthagrion obsoletum
odonata,Acanthagrion luna,lower,Acanthagrion obsoletum
odonata,Acanthagrion leonora,lower,Acanthagrion obsoletum
odonata,Acanthagrion hartei,lower,Acanthagrion obsoletum
odonata,Acanthagrion peruanum,lower,
odonata,Acanthagrion deceptum,lower,Acanthagrion peruanum
odonata,Acanthagrion phallicorne,lower,
odonata,Acanthagrion quadratum,lower,
odonata,Acanthagrion rubrifrons,lower,
odonata,Acanthagrion speculum,lower,
odonata,Acanthagrion temporale,lower,
odonata,Acanthagrion tepuiense,lower,
odonata,Acanthagrion triangulare,lower,
odonata,Acanthagrion trilobatum,lower,
odonata,Acanthagrion truncatum,lower,
odonata,Acanthagrion vidua,lower,
odonata,Acanthagrion risi,lower,Acanthagrion vidua
odonata,Acanthagrion williamsoni,lower,
odonata,Acanthagrion yungarum,lower,
odonata,Acanthallagma caeruleum,lower,
odonata,Acanthallagma luteum,lower,
odonata,Acanthallagma strohmi,lower,
odonata,Aceratobasis cornicauda,lower,
odonata,Metaleptobasis cornicauda,lower,Aceratobasis cornicauda
odonata,Aceratobasis macilenta,lower,
odonata,Agrion macilentum,lower,Aceratobasis macilenta
odonata,Aceratobasis mourei,lower,
odonata,Telagrion mourei,lower,Aceratobasis mourei
odonata,Aceratobasis nathaliae,lower,
odonata,Telagrion nathaliae,lower,Aceratobasis nathaliae
odonata,Aciagrion africanum,lower,
odonata,Mombagrion congoense,lower,Aciagrion africanum
odonata,Pseudagrion pseuderythromma,lower,Aciagrion africanum
odonata,Aciagrion approximans,lower,
odonata,Pseudagrion microcephalum,lower,Aciagrion approximans
odonata,Aciagrion tillyardi,lower,Aciagrion approximans
odonata,Enallagma assamica,lower,Aciagrion approximans
odonata,Aciagrion krishna,lower,Aciagrion approximans
odonata,Aciagrion azureum,lower,
odonata,Aciagrion balachowskyi,lower,
odonata,Aciagrion bapepe,lower,
odonata,Aciagrion borneense,lower,
odonata,Aciagrion brosseti,lower,
odonata,Aciagrion dondoense,lower,
odonata,Aciagrion fasciculare,lower,
odonata,Aciagrion feuerborni,lower,
odonata,Aciagrion fragile,lower,
odonata,Ischnura fragilis,lower,Aciagrion fragile
odonata,Aciagrion gracile,lower,
odonata,Mombagrion gracile,lower,Aciagrion gracile
odonata,Aciagrion attenuatum,lower,Aciagrion gracile
odonata,Aciagrion hamoni,lower,Aciagrion gracile
odonata,Aciagrion pinheyi,lower,Aciagrion gracile
odonata,Aciagrion heterostictum,lower,
odonata,Aciagrion heterostictum,lower,Aciagrion heterostictum
odonata,Aciagrion hisopa,lower,
odonata,Pseudagrion hisopa,lower,Aciagrion hisopa
odonata,Aciagrion aciculare,lower,Aciagrion hisopa
odonata,Aciagrion huaanensis,lower,
odonata,Aciagrion macrootithenae,lower,
odonata,Aciagrion migratum,lower,
odonata,Pseudagrion migratum,lower,Aciagrion migratum
odonata,Nehalennia arakawai,lower,Aciagrion migratum
odonata,Aciagrion nodosum,lower,
odonata,Ischnuragrion nodosum,lower,Aciagrion nodosum
odonata,Aciagrion occidentale,lower,
odonata,Enallagma insula,lower,Aciagrion occidentale
odonata,Aciagrion paludensis,lower,Aciagrion occidentale
odonata,Aciagrion olympicum,lower,
odonata,Aciagrion pallidum,lower,
odonata,Aciagrion rarum,lower,
odonata,Ischnuragrion rarum,lower,Aciagrion rarum
odonata,Aciagrion steeleae,lower,
odonata,Aciagrion abercornensis,lower,Aciagrion steeleae
odonata,Aciagrion tonsillare,lower,
odonata,Aciagrion zambiense,lower,
odonata,Aeolagrion axine,lower,
odonata,Aeolagrion dorsale,lower,
odonata,Agrion dorsale,lower,Aeolagrion dorsale
odonata,Hylaeagrion argenteolineatum,lower,Aeolagrion dorsale
odonata,Aeolagrion inca,lower,
odonata,Leptagrion inca,lower,Aeolagrion inca
odonata,"Syn? Leptagrion foliaceum Sjöstedt, 1918",lower,Aeolagrion inca
odonata,Aeolagrion philipi,lower,
odonata,Africallagma cuneistigma,lower,
odonata,Enallagma cuneistigma,lower,Africallagma cuneistigma
odonata,Africallagma elongatum,lower,
odonata,Ischnura elongata,lower,Africallagma elongatum
odonata,Africallagma fractum,lower,
odonata,Enallagma fractum,lower,Africallagma fractum
odonata,Africallagma glaucum,lower,
odonata,Agrion glaucum,lower,Africallagma glaucum
odonata,Enallagma gabonense,lower,Africallagma glaucum
odonata,"Syn Enallagma [?] obliteratum Selys, 1876",lower,Africallagma glaucum
odonata,Pseudagrion sikorae,lower,Africallagma glaucum
odonata,Enallagma schultzei,lower,Africallagma glaucum
odonata,Enallagma glaucum,lower,Africallagma glaucum
odonata,Africallagma pallidulum,lower,
odonata,Africallagma pseudelongatum,lower,
odonata,Enallagma pseudelongatum,lower,Africallagma pseudelongatum
odonata,Africallagma quingentum,lower,
odonata,Africallagma rubristigma,lower,
odonata,Enallagma rubristigma,lower,Africallagma rubristigma
odonata,Africallagma sapphirinum,lower,
odonata,Enallagma sapphirinum,lower,Africallagma sapphirinum
odonata,Africallagma sinuatum,lower,
odonata,Enallagma sinuatum,lower,Africallagma sinuatum
odonata,Africallagma subtile,lower,
odonata,Enallagma subtile,lower,Africallagma subtile
odonata,Libyagrion decoloratum,lower,Africallagma subtile
odonata,Africallagma vaginale,lower,
odonata,Enallagma vaginale,lower,Africallagma vaginale
odonata,Enallagma longfieldae,lower,Africallagma vaginale
odonata,Agriocnemis aderces,lower,
odonata,Agriocnemis angolensis,lower,
odonata,Agriocnemis spatulae,lower,Agriocnemis angolensis
odonata,Agriocnemis angustirami,lower,
odonata,Agriocnemis argentea,lower,
odonata,Agriocnemis bumhilli,lower,
odonata,Agriocnemis canuango,lower,
odonata,Agriocnemis carmelita,lower,
odonata,Agriocnemis clauseni,lower,
odonata,Agriocnemis corbeti,lower,
odonata,Agriocnemis dabreui,lower,
odonata,Agriocnemis dobsoni,lower,
odonata,Agriocnemis exilis,lower,
odonata,Agriocnemis exsudans,lower,
odonata,Agriocnemis falcifera,lower,
odonata,Agriocnemis transvaalica,lower,Agriocnemis falcifera
odonata,Agriocnemis femina,lower,
odonata,Agrion femina,lower,Agriocnemis femina
odonata,Agriocnemis incisa,lower,Agriocnemis femina
odonata,Agriocnemis pulverulans,lower,Agriocnemis femina
odonata,Agriocnemis femina,lower,Agriocnemis femina
odonata,Agriocnemis forcipata,lower,
odonata,Agriocnemis flavilabris,lower,Agriocnemis forcipata
odonata,Agriocnemis gratiosa,lower,
odonata,Agriocnemis consimilis,lower,Agriocnemis gratiosa
odonata,Agriocnemis interrupta,lower,
odonata,Agriocnemis inversa,lower,
odonata,Agriocnemis kalinga,lower,
odonata,Agriocnemis keralensis,lower,
odonata,Agriocnemis kunjina,lower,
odonata,Agriocnemis lacteola,lower,
odonata,Agriocnemis lepida,lower,
odonata,Agriocnemis luteola,lower,
odonata,Agriocnemis maclachlani,lower,
odonata,Agriocnemis aligulae,lower,Agriocnemis maclachlani
odonata,Agriocnemis materna,lower,
odonata,Agriocnemis merina,lower,
odonata,Agriocnemis minima,lower,
odonata,Agriocnemis naia,lower,
odonata,Agriocnemis nana,lower,
odonata,Argiocnemis nana,lower,Agriocnemis nana
odonata,Agriocnemis palaeforma,lower,
odonata,Agriocnemis dissimilis,lower,Agriocnemis palaeforma
odonata,Agriocnemis pieli,lower,
odonata,Agriocnemis pieris,lower,
odonata,Agriocnemis pinheyi,lower,
odonata,Agriocnemis pygmaea,lower,
odonata,Agrion pygmaeum,lower,Agriocnemis pygmaea
odonata,Agriocnemis australis,lower,Agriocnemis pygmaea
odonata,Agriocnemis velaris,lower,Agriocnemis pygmaea
odonata,Agrion kagiensis,lower,Agriocnemis pygmaea
odonata,Agriocnemis hyacinthus,lower,Agriocnemis pygmaea
odonata,Agriocnemis ruberrima,lower,
odonata,Agriocnemis albifrons,lower,Agriocnemis ruberrima
odonata,Agriocnemis rubricauda,lower,
odonata,"syn Agriocnemis trilobatus Sjöstedt, 1917",lower,Agriocnemis rubricauda
odonata,Agriocnemis salomonis,lower,
odonata,Agriocnemis sania,lower,
odonata,Agriocnemis splendidissima,lower,
odonata,Agriocnemis stygia,lower,
odonata,Agriocnemis thoracalis,lower,
odonata,Agriocnemis toto,lower,
odonata,Agriocnemis victoria,lower,
odonata,Agriocnemis zerafica,lower,
odonata,Agriocnemis ebneri,lower,Agriocnemis zerafica
odonata,Amazoneura ephippigera,lower,
odonata,Protoneura ephippigera,lower,Amazoneura ephippigera
odonata,Amazoneura juruaensis,lower,
odonata,Amazoneura westfalli,lower,
odonata,Forcepsioneura westfalli,lower,Amazoneura westfalli
odonata,Amphiagrion abbreviatum,lower,
odonata,Pyrrhosoma abbreviatum,lower,Amphiagrion abbreviatum
odonata,Amphiagrion saucium,lower,
odonata,Agrion saucium,lower,Amphiagrion saucium
odonata,Agrion discolor,lower,Amphiagrion saucium
odonata,Amphiallagma parvum,lower,
odonata,"Enallagma [?] parvum Selys, 1876",lower,Amphiallagma parvum
odonata,Ischnura immsi,lower,Amphiallagma parvum
odonata,Amphicnemis amabilis,lower,
odonata,Amphicnemis annae,lower,
odonata,Amphicnemis bebar,lower,
odonata,Amphicnemis bicolor,lower,
odonata,Amphicnemis billitonis,lower,
odonata,Amphicnemis dactylostyla,lower,
odonata,Amphicnemis ecornuta,lower,
odonata,Amphicnemis erminea,lower,
odonata,Amphicnemis gracilis,lower,
odonata,Amphicnemis hoisen,lower,
odonata,Amphicnemis kuiperi,lower,
odonata,Amphicnemis madelenae,lower,
odonata,Amphicnemis mariae,lower,
odonata,Amphicnemis martini,lower,
odonata,Amphicnemis pandanicola,lower,
odonata,Amphicnemis platystyla,lower,
odonata,Amphicnemis remiger,lower,
odonata,Amphicnemis rigiketit,lower,
odonata,Amphicnemis smedleyi,lower,
odonata,Amphicnemis triplex,lower,
odonata,Amphicnemis valentini,lower,
odonata,Amphicnemis wallacii,lower,
odonata,Amphicnemis louisae,lower,Amphicnemis wallacii
odonata,Andinagrion garrisoni,lower,
odonata,Andinagrion peterseni,lower,
odonata,Oxyagrion peterseni,lower,Andinagrion peterseni
odonata,Andinagrion saliceti,lower,
odonata,Oxyagrion saliceti,lower,Andinagrion saliceti
odonata,Angelagrion fredericoi,lower,
odonata,Angelagrion nathaliae,lower,
odonata,Anisagrion allopterum,lower,
odonata,Anisagrion allopterum,lower,Anisagrion allopterum
odonata,Anisagrion inornatum,lower,
odonata,"Leptagrion? inornatum Selys, 1876",lower,Anisagrion inornatum
odonata,"Syn Leptagrion? rufum Selys, 1876",lower,Anisagrion inornatum
odonata,Anisagrion meridionale,lower,Anisagrion inornatum
odonata,Anisagrion kennedyi,lower,
odonata,Anisagrion truncatipenne,lower,
odonata,Anomisma abnorme,lower,
odonata,Microstigma terminatum,lower,Anomisma abnorme
odonata,Antiagrion antigone,lower,
odonata,Antiagrion blanchardi,lower,
odonata,"Erythromma? blanchardi Selys, 1876",lower,Antiagrion blanchardi
odonata,Antiagrion gayi,lower,
odonata,"Erythromma? gayi Selys, 1876",lower,Antiagrion gayi
odonata,Antiagrion grinbergsi,lower,
odonata,Apanisagrion lais,lower,
odonata,Nehalennia lais,lower,Apanisagrion lais
odonata,Archibasis crucigera,lower,
odonata,Archibasis incisura,lower,
odonata,Archibasis lieftincki,lower,
odonata,Archibasis melanocyana,lower,
odonata,Stenobasis melanocyana,lower,Archibasis melanocyana
odonata,Archibasis mimetes,lower,
odonata,Stenobasis mimetes,lower,Archibasis mimetes
odonata,Pseudagrion ingrid,lower,Archibasis mimetes
odonata,Archibasis oscillans,lower,
odonata,Stenobasis oscillans,lower,Archibasis oscillans
odonata,Archibasis oscillans,lower,Archibasis oscillans
odonata,Archibasis rebeccae,lower,
odonata,Archibasis tenella,lower,
odonata,Archibasis viola,lower,
odonata,Argentagrion ambiguum,lower,
odonata,Enallagma ambiguum,lower,Argentagrion ambiguum
odonata,Argentagrion silviae,lower,
odonata,Argia acridens,lower,
odonata,Argia adamsi,lower,
odonata,Argia huallaga,lower,Argia adamsi
odonata,Argia agrioides,lower,
odonata,Argia alberta,lower,
odonata,Argia albistigma,lower,
