label,pattern,attr,replace
odonata,Aeschna cyanea,lower,Aeshna cyanea
odonata,Aeschna diffinis,lower,Rhionaeschna diffinis
odonata,Aeschna dorsalis,lower,Anax imperator
odonata,Aeschna ephippigera,lower,Anax ephippiger
odonata,Aeschna excisa,lower,Remartinia luteipennis
odonata,Aeschna fennica,lower,Aeshna serrata
odonata,Aeschna flavipes,lower,Stylurus flavipes
odonata,Aeschna florida,lower,Remartinia luteipennis
odonata,Aeschna gigas,lower,Aeshna crenata
odonata,Aeschna gigas,lower,Staurophlebia reticulata
odonata,Aeschna gracilis,lower,Gynacantha gracilis
odonata,Aeschna guttata,lower,Anax guttatus
odonata,Aeschna hamata,lower,Onychogomphus forcipatus
odonata,Aeschna hudsonica,lower,Aeshna eremita
odonata,Aeschna ingens,lower,Coryphaeschna ingens
odonata,Aeschna januaria,lower,Castoraeschna januaria
odonata,Aeschna jaspidea,lower,Anaciaeschna jaspidea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna juncea,lower,Aeshna juncea
odonata,Aeschna lapponica,lower,Aeshna juncea
odonata,Aeschna lorenzonii,lower,Cordulegaster boltonii
odonata,Aeschna lunata,lower,Anax imperator
odonata,Aeschna lunulata,lower,Cordulegaster boltonii
odonata,Aeschna luteipennis,lower,Remartinia luteipennis
odonata,Aeschna luteipennis,lower,Remartinia luteipennis
odonata,Aeschna macromia,lower,Coryphaeschna adnexa
odonata,Aeschna marchali,lower,Rhionaeschna marchali
odonata,Aeschna martini,lower,Anaciaeschna martini
odonata,Aeschna maxima,lower,Aeshna crenata
odonata,Aeschna melanictera,lower,Polycanthagyna melanictera
odonata,Aeschna milnei,lower,Planaeschna milnei
odonata,Aeschna minor,lower,Basiaeschna janata
odonata,Aeschna mixta,lower,Aeshna mixta
odonata,Aeschna multicolor,lower,Rhionaeschna multicolor
odonata,Aeschna mutata,lower,Rhionaeschna mutata
odonata,Aeschna obscuripennis,lower,Triacanthagyna obscuripennis
odonata,Aeschna panamensis,lower,Aeshna williamsoniana
odonata,Aeschna papuensis,lower,Anax papuensis
odonata,Aeschna pentacantha,lower,Nasiaeschna pentacantha
odonata,Aeschna perrensi,lower,Coryphaeschna perrensi
odonata,Aeschna picta,lower,Aeshna juncea
